,Store,Date,Weekly_Sales,Type,Temperature,Fuel_Price,PROMO1,PROMO2,PROMO3,PROMO4,PROMO5,CPI,IsHoliday,date,year,month,week,day
4319,34,12/23/2011,1593655.96,A,32.45,3.103,1200.1,0.18,1108.23,37.22,2109.3,129.9845484,0,2011-12-23,2011,Dec,51,23
4320,34,12/24/2010,1620748.25,A,42.74,2.887,1690.2831999999999,368.2648,1175.3648,473.3092,3452.1208,126.9835806,0,2010-12-24,2010,Dec,51,24
4321,34,12/3/2010,1001512.21,A,34.7,2.727,4179.8604,389.8952,2283.646,2106.0308,10108.9176,126.7313333,0,2010-12-03,2010,Dec,48,3
4322,34,12/30/2011,965512.36,A,28.84,3.119,3312.59,21909.93,210.22,146.1,3299.3,130.0710323,1,2011-12-30,2011,Dec,52,30
4323,34,12/31/2010,902109.69,A,34.11,2.955,2946.0015999999996,27441.3172,16117.6652,554.3692,2419.8888,127.0876774,1,2010-12-31,2010,Dec,52,31
4324,34,12/9/2011,1084243.91,A,24.69,3.153,3131.47,3.0,127.58,479.79,4102.57,129.8555333,0,2011-12-09,2011,Dec,49,9
4325,34,2/10/2012,1047658.0900000001,A,36.7,3.411,16191.24,4394.52,58.87,11972.11,6375.39,130.3849032,1,2012-02-10,2012,Feb,6,10
4326,34,2/11/2011,1015654.6,A,28.66,3.033,8753.9116,4419.8764,14151.8924,8180.180000000001,4954.1544,127.859129,1,2011-02-11,2011,Feb,6,11
4327,34,2/12/2010,994610.99,A,36.13,2.573,1675.4288000000001,16250.692,38707.808000000005,351.97119999999995,2273.74,126.4962581,1,2010-02-12,2010,Feb,6,12
4328,34,2/17/2012,1123446.51,A,37.25,3.493,8386.11,4644.97,16.48,2748.66,6015.47,130.4546207,0,2012-02-17,2012,Feb,7,17
4329,34,2/18/2011,1062629.3,A,45.12,3.058,4465.727200000001,4127.341600000001,528.4608000000001,1817.126,2862.7476,127.99525,0,2011-02-18,2011,Feb,7,18
4330,34,2/19/2010,983963.07,A,38.36,2.54,2305.3851999999997,367.09240000000005,1193.4232,632.5748,4457.4655999999995,126.5262857,0,2010-02-19,2010,Feb,7,19
4331,34,2/24/2012,950154.24,A,39.89,3.541,5674.77,3367.59,2.6,1389.89,3919.46,130.5502069,0,2012-02-24,2012,Feb,8,24
4332,34,2/25/2011,953331.45,A,44.57,3.087,4341.983200000001,2829.2812,184.50640000000004,1535.292,3083.3888,128.13,0,2011-02-25,2011,Feb,8,25
4333,34,2/26/2010,905756.13,A,37.28,2.59,1733.1476,356.72200000000004,1304.0692,435.86120000000005,3438.3243999999995,126.5522857,0,2010-02-26,2010,Feb,8,26
4334,34,2/3/2012,939367.14,A,38.64,3.354,24118.77,1767.26,91.24,14240.58,3833.23,130.3496774,0,2012-02-03,2012,Feb,5,3
4335,34,2/4/2011,971932.87,A,23.82,2.996,10677.005199999998,9786.0304,134.7752,10227.574,4489.247200000001,127.7195806,0,2011-02-04,2011,Feb,5,4
4336,34,2/5/2010,956228.96,A,35.44,2.598,3543.882,908.5495999999999,1212.6584,1977.1352,8573.7744,126.4420645,0,2010-02-05,2010,Feb,5,5
4337,34,3/11/2011,943951.67,A,45.87,3.461,6128.454000000001,6770.112000000001,211.18039999999996,2810.2819999999997,4787.7968,128.3995,0,2011-03-11,2011,Mar,10,11
4338,34,3/12/2010,921247.88,A,42.26,2.704,4109.878000000001,1690.3023999999998,746.0444,1461.6447999999998,4668.7508,126.6042857,0,2010-03-12,2010,Mar,10,12
4339,34,3/16/2012,999298.43,A,48.09,3.707,6104.24,94.31,2.7,479.7,1656.98,130.8261935,0,2012-03-16,2012,Mar,11,16
4340,34,3/18/2011,1014218.8,A,55.58,3.495,7974.96,4872.1752,141.912,2494.9328,5501.348000000001,128.5121935,0,2011-03-18,2011,Mar,11,18
4341,34,3/19/2010,892070.82,A,45.86,2.743,4013.7955999999995,975.1908,1003.6624,740.5632,4564.3068,126.6066452,0,2010-03-19,2010,Mar,11,19
4342,34,3/2/2012,990263.7,A,42.74,3.619,9511.41,469.84,2.8,6593.25,4281.12,130.6457931,0,2012-03-02,2012,Mar,9,2
4343,34,3/23/2012,945143.33,A,47.93,3.759,3662.39,107.42,0.59,941.47,1934.93,130.8966452,0,2012-03-23,2012,Mar,12,23
4344,34,3/25/2011,922898.38,A,53.11,3.48,5140.256799999999,1280.1996,131.4188,943.5244,4026.8035999999997,128.6160645,0,2011-03-25,2011,Mar,12,25
4345,34,3/26/2010,880742.35,A,42.91,2.752,2523.4868,396.68640000000005,1290.1564,436.67760000000004,3488.212,126.6050645,0,2010-03-26,2010,Mar,12,26
4346,34,3/30/2012,938861.77,A,59.29,3.82,7866.57,104.84,5.59,28.76,1979.96,130.9670968,0,2012-03-30,2012,Mar,13,30
4347,34,3/4/2011,963910.8099999999,A,46.21,3.305,7996.266799999999,4949.873600000001,500.0604,4337.8868,5779.185600000001,128.26475,0,2011-03-04,2011,Mar,9,4
4348,34,3/5/2010,918295.79,A,42.65,2.654,3818.3568,935.6092000000001,639.6332,2070.3756,7510.11,126.5782857,0,2010-03-05,2010,Mar,9,5
4349,34,3/9/2012,976393.43,A,42.7,3.667,6150.33,209.07,107.93400000000001,124.83,4638.14,130.7413793,0,2012-03-09,2012,Mar,10,9
4350,34,4/1/2011,884233.67,A,55.46,3.521,5277.2988000000005,5777.2336,1267.9088,3728.6636,10709.6892,128.7199355,0,2011-04-01,2011,Apr,13,1
4351,34,4/13/2012,987353.65,A,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,0,2012-04-13,2012,Apr,15,13
4352,34,4/15/2011,941829.0,A,53.3,3.724,9741.7608,6569.3748,219.5228,3032.2024,5926.451999999999,128.9107333,0,2011-04-15,2011,Apr,15,15
4353,34,4/16/2010,923344.54,A,59.18,2.81,3978.6612,2090.9076,776.8452000000001,1137.5928000000001,4231.7464,126.5621,0,2010-04-16,2010,Apr,15,16
4354,34,4/2/2010,979428.66,A,50.07,2.74,4778.2348,1239.4188000000001,1081.4828,2077.31,9982.6704,126.6034839,0,2010-04-02,2010,Apr,13,2
4355,34,4/20/2012,977628.78,A,55.34,3.864,1397.43,2573.19,18.46,70.76,2761.17,131.1173333,0,2012-04-20,2012,Apr,16,20
4356,34,4/22/2011,1051518.45,A,63.83,3.781,9059.832,4609.177999999999,107.03559999999999,2395.1479999999997,5670.831999999999,128.9553,0,2011-04-22,2011,Apr,16,22
4357,34,4/23/2010,910240.68,A,55.04,2.805,3606.5744,980.944,771.4068,744.9148,3595.5371999999998,126.4713333,0,2010-04-23,2010,Apr,16,23
4358,34,4/27/2012,940299.87,A,66.49,3.81,5573.52,886.23,8.87,338.1,2014.84,131.1266667,0,2012-04-27,2012,Apr,17,27
4359,34,4/29/2011,895973.02,A,57.73,3.781,7474.799999999999,625.5495999999999,101.13199999999999,1192.6055999999999,3993.3416,128.9998667,0,2011-04-29,2011,Apr,17,29
4360,34,4/30/2010,859922.19,A,56.58,2.787,2610.7416,378.84799999999996,1017.9076,422.5728,3371.8843999999995,126.3805667,0,2010-04-30,2010,Apr,17,30
4361,34,4/6/2012,1091020.3699999999,A,54.42,3.864,6570.6,1152.462,37.31,2558.69,5479.81,131.0375484,0,2012-04-06,2012,Apr,14,6
4362,34,4/8/2011,975479.83,A,58.59,3.605,7922.250400000001,7003.1284000000005,859.9528,3637.1212,7799.816800000001,128.8238065,0,2011-04-08,2011,Apr,14,8
4363,34,4/9/2010,950684.2,A,51.26,2.773,5132.824799999999,2745.394399999999,864.0731999999999,1763.9044000000001,6080.137200000001,126.6019032,0,2010-04-09,2010,Apr,14,9
4364,34,5/11/2012,949625.52,A,61.92,3.685,11342.48,396.0524,29.11,1214.28,1983.03,131.1453333,0,2012-05-11,2012,May,19,11
4365,34,5/13/2011,966232.6900000001,A,63.05,3.872,9665.2524,6314.7192000000005,273.7052,3201.8712,5880.025600000001,129.089,0,2011-05-13,2011,May,19,13
4366,34,5/14/2010,933924.4400000001,A,60.74,2.845,4303.7288,2895.6403999999998,881.8968000000001,1487.75,5949.282000000001,126.2085484,0,2010-05-14,2010,May,19,14
4367,34,5/18/2012,998672.85,A,64.97,3.62,2328.53,371.3208,2.43,1042.41,2111.41,131.0983226,0,2012-05-18,2012,May,20,18
4368,34,5/20/2011,945018.83,A,61.47,3.881,8835.512400000001,5258.5884,175.47600000000003,2547.0384,6145.032399999999,129.0756774,0,2011-05-20,2011,May,20,20
4369,34,5/21/2010,913616.3200000001,A,63.99,2.82,3397.6284,984.9708,791.6655999999998,727.0812,3675.0748000000003,126.1843871,0,2010-05-21,2010,May,20,21
4370,34,5/25/2012,1015737.61,A,72.42,3.551,4031.31,43.0,146.38,1114.59,2174.14,131.0287742,0,2012-05-25,2012,May,21,25
4371,34,5/27/2011,941311.83,A,65.99,3.771,6255.316000000001,686.6560000000001,119.42119999999998,1673.7767999999999,5028.6412,129.0623548,0,2011-05-27,2011,May,21,27
4372,34,5/28/2010,942868.38,A,68.68,2.756,2680.7512,447.98,312.48,550.5132000000001,3297.0552000000002,126.1602258,0,2010-05-28,2010,May,21,28
4373,34,5/4/2012,991104.4,A,65.04,3.747,6219.31,428.8896,69.88,2597.74,3522.31,131.136,0,2012-05-04,2012,May,18,4
4374,34,5/6/2011,965853.58,A,54.4,3.866,7135.630000000001,6614.7752,696.4072,4222.7392,7953.0072,129.0444333,0,2011-05-06,2011,May,18,6
4375,34,5/7/2010,953495.48,A,57.39,2.836,5469.661599999999,3249.084,1271.6324000000002,1892.7832,8033.42,126.2898,0,2010-05-07,2010,May,18,7
4376,34,6/1/2012,977062.44,A,70.41,3.483,10054.19,211.27,128.85,87.9,5049.13,130.9592258,0,2012-06-01,2012,Jun,22,1
4377,34,6/10/2011,943912.77,A,74.57,3.64,8268.185200000002,6255.086399999999,735.182,3560.3360000000002,7312.335200000001,129.0357097,0,2011-06-10,2011,Jun,23,10
4378,34,6/11/2010,954681.56,A,80.84,2.668,4269.9292,2084.7848,323.2568,1493.1711999999998,5433.007599999999,126.1119032,0,2010-06-11,2010,Jun,23,11
4379,34,6/15/2012,982345.51,A,76.48,3.372,5809.23,32.4,400.09,924.94,3054.63,130.8295333,0,2012-06-15,2012,Jun,24,15
4380,34,6/17/2011,968258.0900000001,A,76.58,3.618,8016.661999999998,5243.8412,169.92680000000001,2580.9120000000003,5684.2564,129.0432,0,2011-06-17,2011,Jun,24,17
4381,34,6/18/2010,941612.04,A,73.48,2.635,2923.1776,1711.1247999999998,318.6712,963.3888000000001,4291.8872,126.114,0,2010-06-18,2010,Jun,24,18
4382,34,6/22/2012,1000285.1,A,78.85,3.329,4673.0,169.0,29.8372,1561.36,4524.99,130.7929,0,2012-06-22,2012,Jun,25,22
4383,34,6/24/2011,923795.04,A,77.16,3.57,6236.0743999999995,1100.4148,72.4452,1417.2535999999998,4978.1388,129.0663,0,2011-06-24,2011,Jun,25,24
4384,34,6/25/2010,895800.0700000001,A,78.47,2.654,2434.5544,873.8252,296.7324,746.5124,3363.6148000000003,126.1266,0,2010-06-25,2010,Jun,25,25
4385,34,6/29/2012,942970.63,A,81.91,3.257,3725.46,52.2,29.171599999999998,343.56,3814.45,130.7562667,0,2012-06-29,2012,Jun,26,29
4386,34,6/3/2011,947229.24,A,74.64,3.683,6380.2812,5366.809200000001,872.35,3800.0447999999997,9460.2644,129.0490323,0,2011-06-03,2011,Jun,22,3
4387,34,6/4/2010,966187.51,A,72.17,2.701,4786.0932,2328.9292,546.0684,2124.9832,8602.732,126.1360645,0,2010-06-04,2010,Jun,22,4
4388,34,6/8/2012,999511.29,A,75.35,3.433,6967.19,85.4,0.37,1251.49,10377.32,130.8896774,0,2012-06-08,2012,Jun,23,8
4389,34,7/1/2011,911106.22,A,81.96,3.504,5482.63,3418.862,738.3188,3409.4524,9246.848,129.0894,0,2011-07-01,2011,Jul,26,1
4390,34,7/13/2012,954677.75,A,74.02,3.224,2691.41,20.2,16.91,806.44,3029.0,130.683,0,2012-07-13,2012,Jul,28,13
4391,34,7/15/2011,903882.96,A,78.09,3.563,7755.6308,6213.986,170.56079999999997,2728.5251999999996,5476.799599999999,129.1338387,0,2011-07-15,2011,Jul,28,15
4392,34,7/16/2010,930269.79,A,78.53,2.621,3001.1027999999997,1769.086,260.8688,1066.8736,4659.3236,126.1498065,0,2010-07-16,2010,Jul,28,16
4393,34,7/2/2010,919229.36,A,73.66,2.668,4786.093199999999,2333.4868,596.2787999999999,2131.486,8783.576,126.1392,0,2010-07-02,2010,Jul,26,2
4394,34,7/20/2012,950929.59,A,77.7,3.263,2732.08,98.0,5.98,743.47,2456.79,130.7012903,0,2012-07-20,2012,Jul,29,20
4395,34,7/22/2011,913236.62,A,80.75,3.627,6619.0416000000005,3145.8244,77.5032,2271.7232,5392.2056,129.1507742,0,2011-07-22,2011,Jul,29,22
4396,34,7/23/2010,902050.9500000001,A,79.58,2.612,2434.5543999999995,1194.8616,274.3764,764.7715999999999,3349.681599999999,126.1283548,0,2010-07-23,2010,Jul,29,23
4397,34,7/27/2012,917883.79,A,77.3,3.356,3124.08,92.22,0.36,1720.84,3878.36,130.7195806,0,2012-07-27,2012,Jul,30,27
4398,34,7/29/2011,851461.9,A,78.04,3.659,6056.883199999999,530.9348,64.79319999999998,1850.7648,4609.9704,129.1677097,0,2011-07-29,2011,Jul,30,29
4399,34,7/30/2010,875976.83,A,72.26,2.65,2438.0427999999997,427.6739999999999,334.9396,493.34479999999996,3408.9611999999997,126.1069032,0,2010-07-30,2010,Jul,30,30
4400,34,7/6/2012,1007867.6799999999,A,77.95,3.187,6438.2,174.8,103.13,2529.03,3839.19,130.7196333,0,2012-07-06,2012,Jul,27,6
4401,34,7/8/2011,926934.5700000001,A,80.84,3.469,5187.3656,4937.012000000001,699.7547999999999,3284.6911999999998,7609.4272,129.1125,0,2011-07-08,2011,Jul,27,8
4402,34,7/9/2010,911210.81,A,75.0,2.637,3963.6256,2061.9359999999997,428.66079999999994,1573.9183999999996,6527.922399999999,126.1518,0,2010-07-09,2010,Jul,27,9
4403,34,8/12/2011,956251.18,A,80.23,3.617,7830.8212,6262.5056,321.4824,3177.6740000000004,5889.2584,129.2015806,0,2011-08-12,2011,Aug,32,12
4404,34,8/13/2010,951208.65,A,76.72,2.698,4656.2392,2062.9888,253.63760000000002,1354.9772,4522.8732,126.064,0,2010-08-13,2010,Aug,32,13
4405,34,8/19/2011,960418.54,A,77.08,3.55,6302.3512,5235.866000000001,154.6592,2244.5044,5153.0276,129.2405806,0,2011-08-19,2011,Aug,33,19
4406,34,8/20/2010,985152.9400000001,A,76.45,2.671,2422.1411999999996,1194.8307999999997,715.5236,910.3896000000001,3029.2039999999997,126.0766452,0,2010-08-20,2010,Aug,33,20
4407,34,8/26/2011,871404.6,A,77.27,3.523,6045.5412000000015,1213.4532,197.1764,1300.7372,5377.6496,129.2832581,0,2011-08-26,2011,Aug,34,26
4408,34,8/27/2010,855421.39,A,72.87,2.621,2426.7083999999995,408.776,353.694,541.112,3284.7172000000005,126.0892903,0,2010-08-27,2010,Aug,34,27
4409,34,8/5/2011,942236.45,A,76.71,3.662,6369.146400000001,6211.5976,906.2608,4012.9576,9352.2332,129.1846452,0,2011-08-05,2011,Aug,31,5
4410,34,8/6/2010,987435.35,A,73.8,2.64,4256.414000000001,2036.5652,524.4128,1741.3536000000001,7441.6452,126.0854516,0,2010-08-06,2010,Aug,31,6
4411,34,9/10/2010,932240.96,A,72.61,2.574,1188.1943999999999,17558.0828,27702.098,315.6712,2306.4471999999996,126.1145806,1,2010-09-10,2010,Sep,36,10
4412,34,9/16/2011,927249.61,A,64.94,3.532,6612.8524,5662.4304,179.29800000000003,2407.0856,5253.3168000000005,129.4306,0,2011-09-16,2011,Sep,37,16
4413,34,9/17/2010,885445.47,A,70.71,2.594,1627.7903999999999,1175.5379999999998,758.6264,985.4404,4310.8135999999995,126.1454667,0,2010-09-17,2010,Sep,37,17
4414,34,9/2/2011,926455.64,A,78.24,3.533,5397.333200000001,5720.009599999999,1651.3036,4108.7072,10971.706400000001,129.3259355,0,2011-09-02,2011,Sep,35,2
4415,34,9/23/2011,902852.73,A,66.23,3.473,5487.078799999999,1484.0564,279.39599999999996,939.0856,4914.788799999999,129.5183333,0,2011-09-23,2011,Sep,38,23
4416,34,9/24/2010,867539.07,A,69.78,2.642,2355.5959999999995,444.71880000000004,746.1615999999999,554.7728,3440.7727999999997,126.1900333,0,2010-09-24,2010,Sep,38,24
4417,34,9/3/2010,964356.74,A,72.59,2.584,3924.6820000000002,2045.5288,514.2404,2189.8688,7510.4244,126.1019355,0,2010-09-03,2010,Sep,35,3
4418,34,9/30/2011,871847.85,A,69.44,3.371,4907.0124,602.794,752.0716,685.9348,3953.3423999999995,129.6060667,0,2011-09-30,2011,Sep,39,30
4419,34,9/9/2011,930506.14,A,70.05,3.554,987.9388,2397.6947999999998,53469.945999999996,147.7696,1841.0855999999999,129.3686129,1,2011-09-09,2011,Sep,36,9
4420,35,1/13/2012,625135.11,B,41.3,3.513,2428.51,7532.95,2.28,413.26,3750.02,140.7048214,0,2012-01-13,2012,Jan,2,13
4421,35,1/14/2011,687670.78,B,25.7,3.205,2929.2919999999995,8490.9064,50.726800000000004,1896.3608,2926.4215999999997,136.803477,0,2011-01-14,2011,Jan,2,14
4422,35,1/20/2012,669850.04,B,30.35,3.533,2498.37,4413.52,5.46,618.55,2393.77,140.8086118,0,2012-01-20,2012,Jan,3,20
4423,35,1/21/2011,659902.07,B,30.13,3.229,2492.4564,3939.2264,37.982,1346.0232,2926.1456000000007,136.8870657,0,2011-01-21,2011,Jan,3,21
4424,35,1/27/2012,588722.99,B,36.96,3.567,2798.44,2928.52,1.46,446.0,9008.25,140.9124021,0,2012-01-27,2012,Jan,4,27
4425,35,1/28/2011,633289.78,B,23.64,3.237,3085.9207999999994,3033.0371999999998,39.2968,1121.2208,2891.2804000000006,136.9706544,0,2011-01-28,2011,Jan,4,28
4426,35,1/6/2012,671708.09,B,35.8,3.422,5956.88,13987.28,24.73,1685.24,6269.59,140.6461359,0,2012-01-06,2012,Jan,1,6
4427,35,1/7/2011,649289.75,B,34.42,3.193,4427.6548,13803.0748,87.5496,3312.118,3782.5208,136.7332569,0,2011-01-07,2011,Jan,1,7
4428,35,10/1/2010,771065.21,B,70.19,2.707,4169.8060000000005,2038.872,569.0216,2098.4404,8762.246,136.6297571,0,2010-10-01,2010,Oct,39,1
4429,35,10/14/2011,772859.25,B,64.78,3.541,6548.085599999999,5279.5779999999995,256.2168,2433.5312,5449.175200000001,140.4784194,0,2011-10-14,2011,Oct,41,14
4430,35,10/15/2010,798376.99,B,58.38,2.868,3418.76,1749.1620000000005,757.6671999999999,1288.8028,4404.668,136.6401935,0,2010-10-15,2010,Oct,41,15
4431,35,10/21/2011,811328.4,B,59.62,3.57,5535.9124,3103.3644,682.9628,949.6912,5180.6776,140.4616048,0,2011-10-21,2011,Oct,42,21
4432,35,10/22/2010,827705.82,B,52.82,2.917,2368.5152,943.1160000000001,765.9164,543.2515999999999,3251.9872000000005,136.688871,0,2010-10-22,2010,Oct,42,22
4433,35,10/28/2011,808821.5,B,51.81,3.569,4927.712799999999,684.7171999999998,761.1075999999999,608.4916000000001,3956.4236000000005,140.4447903,0,2011-10-28,2011,Oct,43,28
4434,35,10/29/2010,857797.33,B,61.02,2.921,1861.1143999999997,411.74440000000004,842.7556,482.06720000000007,3233.408,136.7375484,0,2010-10-29,2010,Oct,43,29
4435,35,10/7/2011,791637.53,B,56.91,3.583,5577.1068000000005,5793.8032,883.1347999999999,3530.462,8967.4404,140.43475,0,2011-10-07,2011,Oct,40,7
4436,35,10/8/2010,874615.32,B,57.78,2.764,3144.7075999999997,2007.8868,938.896,1668.8987999999997,7831.5776000000005,136.6277321,0,2010-10-08,2010,Oct,40,8
4437,35,11/11/2011,880576.33,B,49.69,3.53,22242.79,13392.67,1134.49,2951.74,5421.27,140.4111613,0,2011-11-11,2011,Nov,45,11
4438,35,11/12/2010,870914.69,B,45.9,2.931,3760.2216,1395.7284,915.7764,1331.1772,6100.2916000000005,136.8349032,0,2010-11-12,2010,Nov,45,12
4439,35,11/18/2011,820964.1,B,51.42,3.53,23654.62,110.12,103.34,951.51,1618.6,140.4127857,0,2011-11-18,2011,Nov,46,18
4440,35,11/19/2010,846850.35,B,50.81,3.0,3812.3752000000004,945.1615999999999,803.6916,717.9028,3785.7956,136.7715714,0,2010-11-19,2010,Nov,46,19
4441,35,11/25/2011,1733822.4000000001,B,47.88,3.492,1333.24,12468.655599999998,58563.24,20.97,6386.86,140.4217857,1,2011-11-25,2011,Nov,47,25
4442,35,11/26/2010,1781866.98,B,46.67,3.039,2472.6996,23109.287600000003,21731.191600000002,426.2064000000001,2288.5452,136.6895714,1,2010-11-26,2010,Nov,47,26
4443,35,11/4/2011,653468.75,B,44.46,3.551,5233.9176,5283.5288,1347.5527999999997,3002.6992,11138.270000000002,140.4279758,0,2011-11-04,2011,Nov,44,4
4444,35,11/5/2010,843755.12,B,45.91,2.917,4280.178400000001,1409.7184,1294.7764,2160.0719999999997,8162.4164,136.7862258,0,2010-11-05,2010,Nov,44,5
4445,35,12/10/2010,1108580.19,B,30.83,3.109,3757.2276,1634.3935999999999,852.8611999999999,1383.85,5676.9988,136.5255714,0,2010-12-10,2010,Dec,49,10
4446,35,12/16/2011,1115255.65,B,40.68,3.413,5115.93,0.27,10748.31,601.89,14608.23,140.4700795,0,2011-12-16,2011,Dec,50,16
4447,35,12/17/2010,1314987.4,B,31.62,3.14,2874.7519999999995,385.88719999999995,930.596,713.8720000000001,3861.5496000000003,136.5292811,0,2010-12-17,2010,Dec,50,17
4448,35,12/2/2011,903606.03,B,50.55,3.452,5051.87,4437.163199999999,3150.68,3945.27,26649.46,140.4307857,0,2011-12-02,2011,Dec,48,2
4449,35,12/23/2011,1550214.02,B,41.59,3.389,318.61,22.4,1429.48,20.98,4140.36,140.528765,0,2011-12-23,2011,Dec,51,23
4450,35,12/24/2010,1779236.54,B,31.34,3.141,1981.6524,417.3492,1341.4191999999998,453.5867999999999,3502.862,136.597273,0,2010-12-24,2010,Dec,51,24
4451,35,12/3/2010,982598.88,B,41.81,3.046,4929.3776,1656.0928,2100.0672,2217.1332,11145.2976,136.6075714,0,2010-12-03,2010,Dec,48,3
4452,35,12/30/2011,904650.55,B,37.85,3.389,6742.63,34766.99,163.27,961.0,2074.13,140.5874505,1,2011-12-30,2011,Dec,52,30
4453,35,12/31/2010,576332.05,B,29.59,3.179,3075.6856,29116.5896,13642.244800000002,564.4168000000001,2395.2891999999997,136.665265,1,2010-12-31,2010,Dec,52,31
4454,35,12/9/2011,948964.99,B,46.28,3.415,1386.01,4488.3904,529.1,955.48,9427.75,140.4397857,0,2011-12-09,2011,Dec,49,9
4455,35,2/10/2012,849779.14,B,37.86,3.64,11865.12,4373.03,23.69,11941.36,8357.61,141.1199827,1,2012-02-10,2012,Feb,6,10
4456,35,2/11/2011,859258.17,B,30.45,3.239,9418.594799999999,3949.6807999999996,7517.5984,9324.2112,4949.67,137.1378318,1,2011-02-11,2011,Feb,6,11
4457,35,2/12/2010,1168815.31,B,29.81,2.773,1810.8403999999998,17218.557999999997,38471.052800000005,388.9252,1993.6019999999999,135.4113076,1,2010-02-12,2010,Feb,6,12
4458,35,2/17/2012,824568.39,B,37.24,3.695,20207.59,7982.96,2.64,9522.98,10733.96,141.2140357,0,2012-02-17,2012,Feb,7,17
4459,35,2/18/2011,865305.88,B,39.32,3.245,4519.3535999999995,2996.5212,524.4616000000001,966.2683999999999,2816.9984000000004,137.2511849,0,2011-02-18,2011,Feb,7,18
4460,35,2/19/2010,1270658.64,B,32.44,2.745,2431.1495999999997,373.06080000000003,1053.9156,621.3416,4061.1124,135.4657781,0,2010-02-19,2010,Feb,7,19
4461,35,2/24/2012,805028.74,B,41.74,3.739,10463.9,6749.11,48.773999999999994,5146.87,4553.22,141.3007857,0,2012-02-24,2012,Feb,8,24
4462,35,2/25/2011,841129.26,B,33.05,3.274,2132.7948,1832.668,206.12959999999998,778.1175999999999,2941.3679999999995,137.3764439,0,2011-02-25,2011,Feb,8,25
4463,35,2/26/2010,1020651.74,B,36.0,2.754,1914.3768,342.9676,1206.75,519.1768,3618.7072000000003,135.5195191,0,2010-02-26,2010,Feb,8,26
4464,35,2/3/2012,746901.03,B,42.52,3.617,62567.6,3718.52,41.68,40201.38,4130.12,141.0161924,0,2012-02-03,2012,Feb,5,3
4465,35,2/4/2011,747577.0499999999,B,28.7,3.231,10331.472,9876.317599999998,129.3716,7320.489199999999,4480.3967999999995,137.0542431,0,2011-02-04,2011,Feb,5,4
4466,35,2/5/2010,1230613.5,B,27.19,2.784,3833.9163999999996,560.6288000000001,1213.0492,1902.3228,9413.2412,135.3524608,0,2010-02-05,2010,Feb,5,5
4467,35,3/11/2011,830601.39,B,43.64,3.582,7125.600800000001,6361.427999999999,197.222,3064.5959999999995,4652.4184,137.6269617,0,2011-03-11,2011,Mar,10,11
4468,35,3/12/2010,1150344.39,B,45.98,2.818,4741.8548,2431.9411999999998,816.6248,1559.3836000000001,6137.7704,135.6270013,0,2010-03-12,2010,Mar,10,12
4469,35,3/16/2012,793045.82,B,49.6,3.862,6972.24,222.12,1.2,1587.92,2214.43,141.55478,0,2012-03-16,2012,Mar,11,16
4470,35,3/18/2011,800662.82,B,46.65,3.631,8653.374,5279.8135999999995,181.77360000000002,2771.6732,5635.3967999999995,137.7398929,0,2011-03-18,2011,Mar,11,18
4471,35,3/19/2010,1117536.09,B,49.04,2.844,3591.5212,1282.0700000000002,759.1403999999999,743.2608,4215.7588,135.6682247,0,2010-03-19,2010,Mar,11,19
4472,35,3/2/2012,766571.1,B,40.07,3.816,31880.88,1775.2,84.02,26264.78,1609.25,141.3875357,0,2012-03-02,2012,Mar,9,2
4473,35,3/23/2012,760671.1,B,57.3,3.9,25204.95,107.69,0.25,8359.06,5252.73,141.6269332,0,2012-03-23,2012,Mar,12,23
4474,35,3/25/2011,762184.1,B,40.11,3.625,6669.866,1445.9212,156.0112,1452.5620000000001,4757.879599999999,137.8478929,0,2011-03-25,2011,Mar,12,25
4475,35,3/26/2010,1078900.44,B,52.34,2.854,2582.2708,431.4612,786.0548,496.4436,3335.4875999999995,135.7073618,0,2010-03-26,2010,Mar,12,26
4476,35,3/30/2012,744525.69,B,49.4,3.953,19560.85,77.41,7.4,4081.77,3629.96,141.6990864,0,2012-03-30,2012,Mar,13,30
4477,35,3/4/2011,850448.54,B,36.99,3.433,11030.316799999999,6235.0224,488.76480000000004,5078.5928,6221.388400000001,137.5017028,0,2011-03-04,2011,Mar,9,4
4478,35,3/5/2010,1162610.27,B,38.07,2.777,3675.9516,1691.0892,604.5532,2020.9056,7966.8696,135.5732602,0,2010-03-05,2010,Mar,9,5
4479,35,3/9/2012,796351.35,B,44.32,3.848,16514.65,344.55,68.3,2596.73,2245.26,141.4742857,0,2012-03-09,2012,Mar,10,9
4480,35,4/1/2011,762620.9400000001,B,37.27,3.638,9749.6896,5186.0307999999995,1212.6188000000002,7888.442000000001,8608.4252,137.9558929,0,2011-04-01,2011,Apr,13,1
4481,35,4/13/2012,788633.42,B,52.22,4.044,4697.48,4222.33,10.5,1903.35,1156.1,141.8433929,0,2012-04-13,2012,Apr,15,13
4482,35,4/15/2011,795157.2,B,52.24,3.821,9483.9812,6631.739199999999,219.5228,2978.8552,5963.6572,138.1646952,0,2011-04-15,2011,Apr,15,15
4483,35,4/16/2010,1084487.55,B,54.95,2.899,4014.3656,2264.3084,754.4344,1137.2416,4418.203600000001,135.82725,0,2010-04-16,2010,Apr,15,16
4484,35,4/2/2010,1189556.47,B,46.9,2.85,4472.12,1422.3232,1108.4872,2221.2472,10922.5776,135.7464988,0,2010-04-02,2010,Apr,13,2
