Cluster/Country/Region,SubCluster,calweek,brand,dc,product_code,customer_code,Quantity
US,SC2,202019,BRANDC,DC3,PRDCT7,CUSTM,1776
US,SC2,202020,BRANDC,DC3,PRDCT7,CUSTM,1674
US,SC2,202021,BRANDC,DC3,PRDCT7,CUSTM,1738
US,SC2,202022,BRANDC,DC3,PRDCT7,CUSTM,1770
US,SC2,202023,BRANDC,DC3,PRDCT7,CUSTM,1743
US,SC2,202024,BRANDC,DC3,PRDCT7,CUSTM,1716
US,SC2,202025,BRANDC,DC3,PRDCT7,CUSTM,1807
US,SC2,202026,BRANDC,DC3,PRDCT7,CUSTM,1696
US,SC2,202027,BRANDC,DC3,PRDCT7,CUSTM,1765
US,SC2,202028,BRANDC,DC3,PRDCT7,CUSTM,1836
US,SC2,202029,BRANDC,DC3,PRDCT7,CUSTM,1720
US,SC2,202030,BRANDC,DC3,PRDCT7,CUSTM,1720
US,SC2,202031,BRANDC,DC3,PRDCT7,CUSTM,1738
US,SC2,202032,BRANDC,DC3,PRDCT7,CUSTM,1836
US,SC2,202033,BRANDC,DC3,PRDCT7,CUSTM,1745
US,SC2,202034,BRANDC,DC3,PRDCT7,CUSTM,1658
US,SC2,202035,BRANDC,DC3,PRDCT7,CUSTM,1718
US,SC2,202036,BRANDC,DC3,PRDCT7,CUSTM,1695
US,SC2,202037,BRANDC,DC3,PRDCT7,CUSTM,1743
US,SC2,202038,BRANDC,DC3,PRDCT7,CUSTM,1779
US,SC2,202039,BRANDC,DC3,PRDCT7,CUSTM,1785
US,SC2,202040,BRANDC,DC3,PRDCT7,CUSTM,1727
US,SC2,202041,BRANDC,DC3,PRDCT7,CUSTM,1763
US,SC2,202042,BRANDC,DC3,PRDCT7,CUSTM,1725
US,SC2,202043,BRANDC,DC3,PRDCT7,CUSTM,1784
US,SC2,202044,BRANDC,DC3,PRDCT7,CUSTM,1700
US,SC2,202045,BRANDC,DC3,PRDCT7,CUSTM,1796
US,SC2,202046,BRANDC,DC3,PRDCT7,CUSTM,1674
US,SC2,202047,BRANDC,DC3,PRDCT7,CUSTM,1736
US,SC2,202048,BRANDC,DC3,PRDCT7,CUSTM,1770
US,SC2,202049,BRANDC,DC3,PRDCT7,CUSTM,1762
US,SC2,202050,BRANDC,DC3,PRDCT7,CUSTM,1691
US,SC2,202051,BRANDC,DC3,PRDCT7,CUSTM,1731
US,SC2,202052,BRANDC,DC3,PRDCT7,CUSTM,1723
US,SC2,202101,BRANDC,DC3,PRDCT7,CUSTM,1740
US,SC2,202102,BRANDC,DC3,PRDCT7,CUSTM,1730
US,SC2,202103,BRANDC,DC3,PRDCT7,CUSTM,1691
US,SC2,202104,BRANDC,DC3,PRDCT7,CUSTM,1690
US,SC2,202105,BRANDC,DC3,PRDCT7,CUSTM,1717
US,SC2,202106,BRANDC,DC3,PRDCT7,CUSTM,1654
US,SC2,202107,BRANDC,DC3,PRDCT7,CUSTM,1706
US,SC2,202108,BRANDC,DC3,PRDCT7,CUSTM,1772
US,SC2,202109,BRANDC,DC3,PRDCT7,CUSTM,1690
US,SC2,202110,BRANDC,DC3,PRDCT7,CUSTM,1705
US,SC2,202111,BRANDC,DC3,PRDCT7,CUSTM,1810
US,SC2,202112,BRANDC,DC3,PRDCT7,CUSTM,1778
US,SC2,202113,BRANDC,DC3,PRDCT7,CUSTM,1698
US,SC2,202114,BRANDC,DC3,PRDCT7,CUSTM,1757
US,SC2,202115,BRANDC,DC3,PRDCT7,CUSTM,1725
US,SC2,202116,BRANDC,DC3,PRDCT7,CUSTM,1765
US,SC2,202117,BRANDC,DC3,PRDCT7,CUSTM,1759
US,SC2,202118,BRANDC,DC3,PRDCT7,CUSTM,1757
US,SC2,202119,BRANDC,DC3,PRDCT7,CUSTM,1756
US,SC2,202120,BRANDC,DC3,PRDCT7,CUSTM,1762
US,SC2,202121,BRANDC,DC3,PRDCT7,CUSTM,1697
US,SC2,202122,BRANDC,DC3,PRDCT7,CUSTM,1812
US,SC2,202123,BRANDC,DC3,PRDCT7,CUSTM,1781
US,SC2,202124,BRANDC,DC3,PRDCT7,CUSTM,1777
US,SC2,202125,BRANDC,DC3,PRDCT7,CUSTM,1801
US,SC2,202126,BRANDC,DC3,PRDCT7,CUSTM,1729
US,SC2,202127,BRANDC,DC3,PRDCT7,CUSTM,1770
US,SC2,202128,BRANDC,DC3,PRDCT7,CUSTM,1795
US,SC2,202129,BRANDC,DC3,PRDCT7,CUSTM,1800
US,SC2,202130,BRANDC,DC3,PRDCT7,CUSTM,1685
US,SC2,202131,BRANDC,DC3,PRDCT7,CUSTM,1781
US,SC2,202132,BRANDC,DC3,PRDCT7,CUSTM,1756
US,SC2,202133,BRANDC,DC3,PRDCT7,CUSTM,1700
US,SC2,202134,BRANDC,DC3,PRDCT7,CUSTM,1786
US,SC2,202135,BRANDC,DC3,PRDCT7,CUSTM,1748
US,SC2,202136,BRANDC,DC3,PRDCT7,CUSTM,1752
US,SC2,202137,BRANDC,DC3,PRDCT7,CUSTM,1707
US,SC2,202138,BRANDC,DC3,PRDCT7,CUSTM,1748
US,SC2,202139,BRANDC,DC3,PRDCT7,CUSTM,1789
US,SC2,202140,BRANDC,DC3,PRDCT7,CUSTM,1715
US,SC2,202141,BRANDC,DC3,PRDCT7,CUSTM,1723
US,SC2,202142,BRANDC,DC3,PRDCT7,CUSTM,1767
US,SC2,202143,BRANDC,DC3,PRDCT7,CUSTM,1775
US,SC2,202144,BRANDC,DC3,PRDCT7,CUSTM,1730
US,SC2,202145,BRANDC,DC3,PRDCT7,CUSTM,1708
US,SC2,202146,BRANDC,DC3,PRDCT7,CUSTM,1795
US,SC2,202147,BRANDC,DC3,PRDCT7,CUSTM,1775
US,SC2,202148,BRANDC,DC3,PRDCT7,CUSTM,1705
US,SC2,202149,BRANDC,DC3,PRDCT7,CUSTM,1744
US,SC2,202150,BRANDC,DC3,PRDCT7,CUSTM,1772
US,SC2,202151,BRANDC,DC3,PRDCT7,CUSTM,1734
US,SC2,202152,BRANDC,DC3,PRDCT7,CUSTM,1739
US,SC2,202201,BRANDC,DC3,PRDCT7,CUSTM,1768
US,SC2,202202,BRANDC,DC3,PRDCT7,CUSTM,1696
US,SC2,202203,BRANDC,DC3,PRDCT7,CUSTM,1846
US,SC2,202204,BRANDC,DC3,PRDCT7,CUSTM,1747
US,SC2,202205,BRANDC,DC3,PRDCT7,CUSTM,1792
US,SC2,202206,BRANDC,DC3,PRDCT7,CUSTM,1812
US,SC2,202207,BRANDC,DC3,PRDCT7,CUSTM,1776
US,SC2,202208,BRANDC,DC3,PRDCT7,CUSTM,1711
US,SC2,202209,BRANDC,DC3,PRDCT7,CUSTM,1697
US,SC2,202210,BRANDC,DC3,PRDCT7,CUSTM,1792
US,SC2,202211,BRANDC,DC3,PRDCT7,CUSTM,1771
US,SC2,202212,BRANDC,DC3,PRDCT7,CUSTM,1874
US,SC2,202213,BRANDC,DC3,PRDCT7,CUSTM,1791
US,SC2,202214,BRANDC,DC3,PRDCT7,CUSTM,1709
US,SC2,202215,BRANDC,DC3,PRDCT7,CUSTM,1775
US,SC2,202216,BRANDC,DC3,PRDCT7,CUSTM,1766
US,SC2,202217,BRANDC,DC3,PRDCT7,CUSTM,1682
US,SC2,202218,BRANDC,DC3,PRDCT7,CUSTM,1742
US,SC2,202219,BRANDC,DC3,PRDCT7,CUSTM,1717
US,SC2,202220,BRANDC,DC3,PRDCT7,CUSTM,1727
US,SC2,202221,BRANDC,DC3,PRDCT7,CUSTM,1766
US,SC2,202222,BRANDC,DC3,PRDCT7,CUSTM,1710
US,SC2,202223,BRANDC,DC3,PRDCT7,CUSTM,1743
US,SC2,202224,BRANDC,DC3,PRDCT7,CUSTM,1759
US,SC2,202225,BRANDC,DC3,PRDCT7,CUSTM,1744
US,SC2,202226,BRANDC,DC3,PRDCT7,CUSTM,1740
US,SC2,202227,BRANDC,DC3,PRDCT7,CUSTM,1748
US,SC2,202228,BRANDC,DC3,PRDCT7,CUSTM,1734
US,SC2,202229,BRANDC,DC3,PRDCT7,CUSTM,1726
US,SC2,202230,BRANDC,DC3,PRDCT7,CUSTM,1746
US,SC2,202231,BRANDC,DC3,PRDCT7,CUSTM,1795
US,SC2,202232,BRANDC,DC3,PRDCT7,CUSTM,1757
US,SC2,202233,BRANDC,DC3,PRDCT7,CUSTM,1808
US,SC2,202234,BRANDC,DC3,PRDCT7,CUSTM,1729
US,SC2,202235,BRANDC,DC3,PRDCT7,CUSTM,1771
US,SC2,202236,BRANDC,DC3,PRDCT7,CUSTM,1755
US,SC2,202237,BRANDC,DC3,PRDCT7,CUSTM,1764
US,SC2,202238,BRANDC,DC3,PRDCT7,CUSTM,1763
US,SC2,202239,BRANDC,DC3,PRDCT7,CUSTM,1750
US,SC2,202240,BRANDC,DC3,PRDCT7,CUSTM,1751
US,SC2,202241,BRANDC,DC3,PRDCT7,CUSTM,1769
US,SC2,202242,BRANDC,DC3,PRDCT7,CUSTM,1783
US,SC2,202243,BRANDC,DC3,PRDCT7,CUSTM,1737
US,SC2,202244,BRANDC,DC3,PRDCT7,CUSTM,1727
US,SC2,202245,BRANDC,DC3,PRDCT7,CUSTM,1779
US,SC2,202246,BRANDC,DC3,PRDCT7,CUSTM,1787
US,SC2,202247,BRANDC,DC3,PRDCT7,CUSTM,1801
US,SC2,202248,BRANDC,DC3,PRDCT7,CUSTM,1747
US,SC2,202249,BRANDC,DC3,PRDCT7,CUSTM,1726
US,SC2,202250,BRANDC,DC3,PRDCT7,CUSTM,1768
US,SC2,202251,BRANDC,DC3,PRDCT7,CUSTM,1705
US,SC2,202252,BRANDC,DC3,PRDCT7,CUSTM,1682
US,SC2,202301,BRANDC,DC3,PRDCT7,CUSTM,1733
US,SC2,202302,BRANDC,DC3,PRDCT7,CUSTM,1750
US,SC2,202303,BRANDC,DC3,PRDCT7,CUSTM,1708
US,SC2,202304,BRANDC,DC3,PRDCT7,CUSTM,1715
US,SC2,202305,BRANDC,DC3,PRDCT7,CUSTM,1680
US,SC2,202306,BRANDC,DC3,PRDCT7,CUSTM,1819
US,SC2,202307,BRANDC,DC3,PRDCT7,CUSTM,1755
US,SC2,202308,BRANDC,DC3,PRDCT7,CUSTM,1740
US,SC2,202309,BRANDC,DC3,PRDCT7,CUSTM,1738
US,SC2,202310,BRANDC,DC3,PRDCT7,CUSTM,1721
US,SC2,202311,BRANDC,DC3,PRDCT7,CUSTM,1753
US,SC2,202312,BRANDC,DC3,PRDCT7,CUSTM,1724
US,SC2,202313,BRANDC,DC3,PRDCT7,CUSTM,1753
US,SC2,202314,BRANDC,DC3,PRDCT7,CUSTM,1742
US,SC2,202315,BRANDC,DC3,PRDCT7,CUSTM,1726
US,SC2,202001,BRANDC,DC4,PRDCT7,CUSTX,1738
US,SC2,202002,BRANDC,DC4,PRDCT7,CUSTX,1680
US,SC2,202003,BRANDC,DC4,PRDCT7,CUSTX,1779
US,SC2,202004,BRANDC,DC4,PRDCT7,CUSTX,1755
US,SC2,202005,BRANDC,DC4,PRDCT7,CUSTX,1803
US,SC2,202006,BRANDC,DC4,PRDCT7,CUSTX,1766
US,SC2,202007,BRANDC,DC4,PRDCT7,CUSTX,1758
US,SC2,202008,BRANDC,DC4,PRDCT7,CUSTX,1769
US,SC2,202009,BRANDC,DC4,PRDCT7,CUSTX,1688
US,SC2,202010,BRANDC,DC4,PRDCT7,CUSTX,1698
US,SC2,202011,BRANDC,DC4,PRDCT7,CUSTX,1682
US,SC2,202012,BRANDC,DC4,PRDCT7,CUSTX,1704
US,SC2,202013,BRANDC,DC4,PRDCT7,CUSTX,1780
US,SC2,202014,BRANDC,DC4,PRDCT7,CUSTX,1778
US,SC2,202015,BRANDC,DC4,PRDCT7,CUSTX,1720
US,SC2,202016,BRANDC,DC4,PRDCT7,CUSTX,1723
US,SC2,202017,BRANDC,DC4,PRDCT7,CUSTX,1779
US,SC2,202018,BRANDC,DC4,PRDCT7,CUSTX,1717
US,SC2,202019,BRANDC,DC4,PRDCT7,CUSTX,1726
US,SC2,202020,BRANDC,DC4,PRDCT7,CUSTX,1735
US,SC2,202021,BRANDC,DC4,PRDCT7,CUSTX,1704
US,SC2,202022,BRANDC,DC4,PRDCT7,CUSTX,1828
US,SC2,202023,BRANDC,DC4,PRDCT7,CUSTX,1699
US,SC2,202024,BRANDC,DC4,PRDCT7,CUSTX,1735
US,SC2,202025,BRANDC,DC4,PRDCT7,CUSTX,1803
US,SC2,202026,BRANDC,DC4,PRDCT7,CUSTX,1773
US,SC2,202027,BRANDC,DC4,PRDCT7,CUSTX,1741
US,SC2,202028,BRANDC,DC4,PRDCT7,CUSTX,1778
US,SC2,202029,BRANDC,DC4,PRDCT7,CUSTX,1735
US,SC2,202030,BRANDC,DC4,PRDCT7,CUSTX,1799
US,SC2,202031,BRANDC,DC4,PRDCT7,CUSTX,1792
US,SC2,202032,BRANDC,DC4,PRDCT7,CUSTX,1724
US,SC2,202033,BRANDC,DC4,PRDCT7,CUSTX,1713
US,SC2,202034,BRANDC,DC4,PRDCT7,CUSTX,1722
US,SC2,202035,BRANDC,DC4,PRDCT7,CUSTX,1841
US,SC2,202036,BRANDC,DC4,PRDCT7,CUSTX,1727
US,SC2,202037,BRANDC,DC4,PRDCT7,CUSTX,1776
US,SC2,202038,BRANDC,DC4,PRDCT7,CUSTX,1682
US,SC2,202039,BRANDC,DC4,PRDCT7,CUSTX,1678
US,SC2,202040,BRANDC,DC4,PRDCT7,CUSTX,1745
US,SC2,202041,BRANDC,DC4,PRDCT7,CUSTX,1780
US,SC2,202042,BRANDC,DC4,PRDCT7,CUSTX,1707
US,SC2,202043,BRANDC,DC4,PRDCT7,CUSTX,1785
US,SC2,202044,BRANDC,DC4,PRDCT7,CUSTX,1789
US,SC2,202045,BRANDC,DC4,PRDCT7,CUSTX,1767
US,SC2,202046,BRANDC,DC4,PRDCT7,CUSTX,1764
US,SC2,202047,BRANDC,DC4,PRDCT7,CUSTX,1798
US,SC2,202048,BRANDC,DC4,PRDCT7,CUSTX,1733
US,SC2,202049,BRANDC,DC4,PRDCT7,CUSTX,1762
US,SC2,202050,BRANDC,DC4,PRDCT7,CUSTX,1715
US,SC2,202051,BRANDC,DC4,PRDCT7,CUSTX,1742
US,SC2,202052,BRANDC,DC4,PRDCT7,CUSTX,1831
US,SC2,202101,BRANDC,DC4,PRDCT7,CUSTX,1724
US,SC2,202102,BRANDC,DC4,PRDCT7,CUSTX,1791
US,SC2,202103,BRANDC,DC4,PRDCT7,CUSTX,1774
US,SC2,202104,BRANDC,DC4,PRDCT7,CUSTX,1728
US,SC2,202105,BRANDC,DC4,PRDCT7,CUSTX,1693
US,SC2,202106,BRANDC,DC4,PRDCT7,CUSTX,1789
US,SC2,202107,BRANDC,DC4,PRDCT7,CUSTX,1711
US,SC2,202108,BRANDC,DC4,PRDCT7,CUSTX,1800
US,SC2,202109,BRANDC,DC4,PRDCT7,CUSTX,1746
US,SC2,202110,BRANDC,DC4,PRDCT7,CUSTX,1685
US,SC2,202111,BRANDC,DC4,PRDCT7,CUSTX,1748
US,SC2,202112,BRANDC,DC4,PRDCT7,CUSTX,1816
US,SC2,202113,BRANDC,DC4,PRDCT7,CUSTX,1762
US,SC2,202114,BRANDC,DC4,PRDCT7,CUSTX,1820
US,SC2,202115,BRANDC,DC4,PRDCT7,CUSTX,1747
US,SC2,202116,BRANDC,DC4,PRDCT7,CUSTX,1795
US,SC2,202117,BRANDC,DC4,PRDCT7,CUSTX,1728
US,SC2,202118,BRANDC,DC4,PRDCT7,CUSTX,1804
US,SC2,202119,BRANDC,DC4,PRDCT7,CUSTX,1805
US,SC2,202120,BRANDC,DC4,PRDCT7,CUSTX,1745
US,SC2,202121,BRANDC,DC4,PRDCT7,CUSTX,1785
US,SC2,202122,BRANDC,DC4,PRDCT7,CUSTX,1772
US,SC2,202123,BRANDC,DC4,PRDCT7,CUSTX,1633
US,SC2,202124,BRANDC,DC4,PRDCT7,CUSTX,1715
US,SC2,202125,BRANDC,DC4,PRDCT7,CUSTX,1781
US,SC2,202126,BRANDC,DC4,PRDCT7,CUSTX,1796
US,SC2,202127,BRANDC,DC4,PRDCT7,CUSTX,1769
US,SC2,202128,BRANDC,DC4,PRDCT7,CUSTX,1759
US,SC2,202129,BRANDC,DC4,PRDCT7,CUSTX,1743
US,SC2,202130,BRANDC,DC4,PRDCT7,CUSTX,1761
US,SC2,202131,BRANDC,DC4,PRDCT7,CUSTX,1751
US,SC2,202132,BRANDC,DC4,PRDCT7,CUSTX,1824
US,SC2,202133,BRANDC,DC4,PRDCT7,CUSTX,1707
US,SC2,202134,BRANDC,DC4,PRDCT7,CUSTX,1699
US,SC2,202135,BRANDC,DC4,PRDCT7,CUSTX,1751
US,SC2,202136,BRANDC,DC4,PRDCT7,CUSTX,1760
US,SC2,202137,BRANDC,DC4,PRDCT7,CUSTX,1695
US,SC2,202138,BRANDC,DC4,PRDCT7,CUSTX,1741
US,SC2,202139,BRANDC,DC4,PRDCT7,CUSTX,1813
US,SC2,202140,BRANDC,DC4,PRDCT7,CUSTX,1719
US,SC2,202141,BRANDC,DC4,PRDCT7,CUSTX,1790
US,SC2,202142,BRANDC,DC4,PRDCT7,CUSTX,1740
US,SC2,202143,BRANDC,DC4,PRDCT7,CUSTX,1770
US,SC2,202144,BRANDC,DC4,PRDCT7,CUSTX,1794
US,SC2,202145,BRANDC,DC4,PRDCT7,CUSTX,1701
US,SC2,202146,BRANDC,DC4,PRDCT7,CUSTX,1858
US,SC2,202147,BRANDC,DC4,PRDCT7,CUSTX,1749
US,SC2,202148,BRANDC,DC4,PRDCT7,CUSTX,1804
US,SC2,202149,BRANDC,DC4,PRDCT7,CUSTX,1783
US,SC2,202150,BRANDC,DC4,PRDCT7,CUSTX,1782
US,SC2,202151,BRANDC,DC4,PRDCT7,CUSTX,1732
US,SC2,202152,BRANDC,DC4,PRDCT7,CUSTX,1706
US,SC2,202201,BRANDC,DC4,PRDCT7,CUSTX,1831
US,SC2,202202,BRANDC,DC4,PRDCT7,CUSTX,1674
US,SC2,202203,BRANDC,DC4,PRDCT7,CUSTX,1765
US,SC2,202204,BRANDC,DC4,PRDCT7,CUSTX,1619
US,SC2,202205,BRANDC,DC4,PRDCT7,CUSTX,1803
US,SC2,202206,BRANDC,DC4,PRDCT7,CUSTX,1699
US,SC2,202207,BRANDC,DC4,PRDCT7,CUSTX,1792
US,SC2,202208,BRANDC,DC4,PRDCT7,CUSTX,1746
US,SC2,202209,BRANDC,DC4,PRDCT7,CUSTX,1723
US,SC2,202210,BRANDC,DC4,PRDCT7,CUSTX,1812
US,SC2,202211,BRANDC,DC4,PRDCT7,CUSTX,1759
US,SC2,202212,BRANDC,DC4,PRDCT7,CUSTX,1786
US,SC2,202213,BRANDC,DC4,PRDCT7,CUSTX,1799
US,SC2,202214,BRANDC,DC4,PRDCT7,CUSTX,1828
US,SC2,202215,BRANDC,DC4,PRDCT7,CUSTX,1777
US,SC2,202216,BRANDC,DC4,PRDCT7,CUSTX,1729
US,SC2,202217,BRANDC,DC4,PRDCT7,CUSTX,1786
US,SC2,202218,BRANDC,DC4,PRDCT7,CUSTX,1649
US,SC2,202219,BRANDC,DC4,PRDCT7,CUSTX,1821
US,SC2,202220,BRANDC,DC4,PRDCT7,CUSTX,1721
US,SC2,202221,BRANDC,DC4,PRDCT7,CUSTX,1765
US,SC2,202222,BRANDC,DC4,PRDCT7,CUSTX,1722
US,SC2,202223,BRANDC,DC4,PRDCT7,CUSTX,1741
US,SC2,202224,BRANDC,DC4,PRDCT7,CUSTX,1667
US,SC2,202225,BRANDC,DC4,PRDCT7,CUSTX,1693
US,SC2,202226,BRANDC,DC4,PRDCT7,CUSTX,1763
US,SC2,202227,BRANDC,DC4,PRDCT7,CUSTX,1746
US,SC2,202228,BRANDC,DC4,PRDCT7,CUSTX,1690
US,SC2,202229,BRANDC,DC4,PRDCT7,CUSTX,1749
US,SC2,202230,BRANDC,DC4,PRDCT7,CUSTX,1786
US,SC2,202231,BRANDC,DC4,PRDCT7,CUSTX,1787
US,SC2,202232,BRANDC,DC4,PRDCT7,CUSTX,1737
US,SC2,202233,BRANDC,DC4,PRDCT7,CUSTX,1757
US,SC2,202234,BRANDC,DC4,PRDCT7,CUSTX,1750
US,SC2,202235,BRANDC,DC4,PRDCT7,CUSTX,1822
US,SC2,202236,BRANDC,DC4,PRDCT7,CUSTX,1727
US,SC2,202237,BRANDC,DC4,PRDCT7,CUSTX,1716
US,SC2,202238,BRANDC,DC4,PRDCT7,CUSTX,1732
US,SC2,202239,BRANDC,DC4,PRDCT7,CUSTX,1758
US,SC2,202240,BRANDC,DC4,PRDCT7,CUSTX,1786
US,SC2,202241,BRANDC,DC4,PRDCT7,CUSTX,1764
US,SC2,202242,BRANDC,DC4,PRDCT7,CUSTX,1706
US,SC2,202243,BRANDC,DC4,PRDCT7,CUSTX,1781
US,SC2,202244,BRANDC,DC4,PRDCT7,CUSTX,1731
US,SC2,202245,BRANDC,DC4,PRDCT7,CUSTX,1843
US,SC2,202246,BRANDC,DC4,PRDCT7,CUSTX,1779
US,SC2,202247,BRANDC,DC4,PRDCT7,CUSTX,1832
US,SC2,202248,BRANDC,DC4,PRDCT7,CUSTX,1726
US,SC2,202249,BRANDC,DC4,PRDCT7,CUSTX,1700
US,SC2,202250,BRANDC,DC4,PRDCT7,CUSTX,1658
US,SC2,202251,BRANDC,DC4,PRDCT7,CUSTX,1769
US,SC2,202252,BRANDC,DC4,PRDCT7,CUSTX,1756
US,SC2,202301,BRANDC,DC4,PRDCT7,CUSTX,1758
US,SC2,202302,BRANDC,DC4,PRDCT7,CUSTX,1769
US,SC2,202303,BRANDC,DC4,PRDCT7,CUSTX,1802
US,SC2,202304,BRANDC,DC4,PRDCT7,CUSTX,1783
US,SC2,202305,BRANDC,DC4,PRDCT7,CUSTX,1702
US,SC2,202306,BRANDC,DC4,PRDCT7,CUSTX,1802
US,SC2,202307,BRANDC,DC4,PRDCT7,CUSTX,1717
US,SC2,202308,BRANDC,DC4,PRDCT7,CUSTX,1692
US,SC2,202309,BRANDC,DC4,PRDCT7,CUSTX,1699
US,SC2,202310,BRANDC,DC4,PRDCT7,CUSTX,1728
US,SC2,202311,BRANDC,DC4,PRDCT7,CUSTX,1698
US,SC2,202312,BRANDC,DC4,PRDCT7,CUSTX,1751
US,SC2,202313,BRANDC,DC4,PRDCT7,CUSTX,1703
US,SC2,202314,BRANDC,DC4,PRDCT7,CUSTX,1744
US,SC2,202315,BRANDC,DC4,PRDCT7,CUSTX,1689
US,SC2,202001,BRANDC,DC4,PRDCT7,CUSTY,1775
US,SC2,202002,BRANDC,DC4,PRDCT7,CUSTY,1763
US,SC2,202003,BRANDC,DC4,PRDCT7,CUSTY,1675
US,SC2,202004,BRANDC,DC4,PRDCT7,CUSTY,1731
US,SC2,202005,BRANDC,DC4,PRDCT7,CUSTY,1752
US,SC2,202006,BRANDC,DC4,PRDCT7,CUSTY,1775
US,SC2,202007,BRANDC,DC4,PRDCT7,CUSTY,1791
US,SC2,202008,BRANDC,DC4,PRDCT7,CUSTY,1744
US,SC2,202009,BRANDC,DC4,PRDCT7,CUSTY,1780
US,SC2,202010,BRANDC,DC4,PRDCT7,CUSTY,1768
US,SC2,202011,BRANDC,DC4,PRDCT7,CUSTY,1741
US,SC2,202012,BRANDC,DC4,PRDCT7,CUSTY,1691
US,SC2,202013,BRANDC,DC4,PRDCT7,CUSTY,1776
US,SC2,202014,BRANDC,DC4,PRDCT7,CUSTY,1716
US,SC2,202015,BRANDC,DC4,PRDCT7,CUSTY,1790
US,SC2,202016,BRANDC,DC4,PRDCT7,CUSTY,1776
US,SC2,202017,BRANDC,DC4,PRDCT7,CUSTY,1695
US,SC2,202018,BRANDC,DC4,PRDCT7,CUSTY,1748
US,SC2,202019,BRANDC,DC4,PRDCT7,CUSTY,1812
US,SC2,202020,BRANDC,DC4,PRDCT7,CUSTY,1817
US,SC2,202021,BRANDC,DC4,PRDCT7,CUSTY,1749
US,SC2,202022,BRANDC,DC4,PRDCT7,CUSTY,1683
US,SC2,202023,BRANDC,DC4,PRDCT7,CUSTY,1724
US,SC2,202024,BRANDC,DC4,PRDCT7,CUSTY,1748
US,SC2,202025,BRANDC,DC4,PRDCT7,CUSTY,1756
US,SC2,202026,BRANDC,DC4,PRDCT7,CUSTY,1683
US,SC2,202027,BRANDC,DC4,PRDCT7,CUSTY,1749
US,SC2,202028,BRANDC,DC4,PRDCT7,CUSTY,1789
US,SC2,202029,BRANDC,DC4,PRDCT7,CUSTY,1708
US,SC2,202030,BRANDC,DC4,PRDCT7,CUSTY,1685
US,SC2,202031,BRANDC,DC4,PRDCT7,CUSTY,1767
US,SC2,202032,BRANDC,DC4,PRDCT7,CUSTY,1795
US,SC2,202033,BRANDC,DC4,PRDCT7,CUSTY,1754
US,SC2,202034,BRANDC,DC4,PRDCT7,CUSTY,1775
US,SC2,202035,BRANDC,DC4,PRDCT7,CUSTY,1752
US,SC2,202036,BRANDC,DC4,PRDCT7,CUSTY,1772
US,SC2,202037,BRANDC,DC4,PRDCT7,CUSTY,1740
US,SC2,202038,BRANDC,DC4,PRDCT7,CUSTY,1708
US,SC2,202039,BRANDC,DC4,PRDCT7,CUSTY,1689
US,SC2,202040,BRANDC,DC4,PRDCT7,CUSTY,1792
US,SC2,202041,BRANDC,DC4,PRDCT7,CUSTY,1717
US,SC2,202042,BRANDC,DC4,PRDCT7,CUSTY,1724
US,SC2,202043,BRANDC,DC4,PRDCT7,CUSTY,1766
US,SC2,202044,BRANDC,DC4,PRDCT7,CUSTY,1763
US,SC2,202045,BRANDC,DC4,PRDCT7,CUSTY,1734
US,SC2,202046,BRANDC,DC4,PRDCT7,CUSTY,1788
US,SC2,202047,BRANDC,DC4,PRDCT7,CUSTY,1749
US,SC2,202048,BRANDC,DC4,PRDCT7,CUSTY,1747
US,SC2,202049,BRANDC,DC4,PRDCT7,CUSTY,1784
US,SC2,202050,BRANDC,DC4,PRDCT7,CUSTY,1743
US,SC2,202051,BRANDC,DC4,PRDCT7,CUSTY,1792
US,SC2,202052,BRANDC,DC4,PRDCT7,CUSTY,1702
US,SC2,202101,BRANDC,DC4,PRDCT7,CUSTY,1718
US,SC2,202102,BRANDC,DC4,PRDCT7,CUSTY,1832
US,SC2,202103,BRANDC,DC4,PRDCT7,CUSTY,1744
US,SC2,202104,BRANDC,DC4,PRDCT7,CUSTY,1698
US,SC2,202105,BRANDC,DC4,PRDCT7,CUSTY,1771
US,SC2,202106,BRANDC,DC4,PRDCT7,CUSTY,1765
US,SC2,202107,BRANDC,DC4,PRDCT7,CUSTY,1710
US,SC2,202108,BRANDC,DC4,PRDCT7,CUSTY,1801
US,SC2,202109,BRANDC,DC4,PRDCT7,CUSTY,1735
US,SC2,202110,BRANDC,DC4,PRDCT7,CUSTY,1759
US,SC2,202111,BRANDC,DC4,PRDCT7,CUSTY,1765
US,SC2,202112,BRANDC,DC4,PRDCT7,CUSTY,1809
US,SC2,202113,BRANDC,DC4,PRDCT7,CUSTY,1781
US,SC2,202114,BRANDC,DC4,PRDCT7,CUSTY,1727
US,SC2,202115,BRANDC,DC4,PRDCT7,CUSTY,1755
US,SC2,202116,BRANDC,DC4,PRDCT7,CUSTY,1718
US,SC2,202117,BRANDC,DC4,PRDCT7,CUSTY,1859
US,SC2,202118,BRANDC,DC4,PRDCT7,CUSTY,1720
US,SC2,202119,BRANDC,DC4,PRDCT7,CUSTY,1781
US,SC2,202120,BRANDC,DC4,PRDCT7,CUSTY,1806
US,SC2,202121,BRANDC,DC4,PRDCT7,CUSTY,1754
US,SC2,202122,BRANDC,DC4,PRDCT7,CUSTY,1722
